system:index,doa,mean_std,stats_percentile,.geo
20191116T112239_20191116T112440_T30TUT,201911320,"{B2_mean=5554.268035259108, B2_stdDev=4325.589619641026, B3_mean=4987.986292580705, B3_stdDev=3959.1885884333283, B4_mean=4697.685159449637, B4_stdDev=3750.135314680076, B5_mean=4862.973721908921, B5_stdDev=3853.0804131609266, B6_mean=4613.301978949174, B6_stdDev=3663.460597190471, B7_mean=4456.1652145476155, B7_stdDev=3520.648562511285, B8_mean=4626.047549815861, B8_stdDev=3653.8238603154614, B8A_mean=4259.912765573056, B8A_stdDev=3359.0704094884377, B11_mean=2430.915888004174, B11_stdDev=1664.8366635705104, B12_mean=2234.0739331846285, B12_stdDev=1383.8196435036389}","{B2_p2=48.60986168888456, B2_p98=16062.668274924135, B3_p2=38.55080522615839, B3_p98=14780.623553556436, B4_p2=37.75047407557938, B4_p98=14143.756152116011, B5_p2=38.00789405742019, B5_p98=14783.03142536476, B6_p2=36.01587376776413, B6_p98=14016.29641693811, B7_p2=38.94461615960433, B7_p98=13375.327944100794, B8_p2=37.93060907607962, B8_p98=14015.23514489303, B8A_p2=37.745929638946286, B8A_p98=12737.203179806711, B11_p2=28.321393511440647, B11_p98=6623.8050847457625, B12_p2=95.34304339262906, B12_p98=5471.068838214967}",
20191116T112239_20191116T112440_T30TVT,201911320,"{B2_mean=3811.148478788884, B2_stdDev=3363.9150232182983, B3_mean=3439.068429940872, B3_stdDev=3108.1342334978744, B4_mean=3258.613876918649, B4_stdDev=3008.27261486253, B5_mean=3442.3813591110606, B5_stdDev=3149.1123108958936, B6_mean=3345.2965210588686, B6_stdDev=3004.5900323076858, B7_mean=3258.6743759945334, B7_stdDev=2894.0195380360115, B8_mean=3411.4303024497863, B8_stdDev=3022.0232152119834, B8A_mean=3156.627234465726, B8A_stdDev=2784.9705036441756, B11_mean=2496.5086195780555, B11_stdDev=2059.4322762189145, B12_mean=2226.4610505642486, B12_stdDev=1751.2744553211076}","{B2_p2=67.90363890334241, B2_p98=12223.268649012281, B3_p2=49.67036531113216, B3_p98=11327.536473116974, B4_p2=52.43942770844158, B4_p98=10941.26968973747, B5_p2=45.870500757307966, B5_p98=11455.692415493353, B6_p2=38.945918824956564, B6_p98=10943.745437179372, B7_p2=43.18167657834283, B7_p98=10558.755614245827, B8_p2=46.57027499557516, B8_p98=11072.983054234815, B8A_p2=44.373519857005306, B8A_p98=10173.960987293469, B11_p2=31.188600949345744, B11_p98=7326.4528537259275, B12_p2=38.44736338774641, B12_p98=6303.255135555111}",
20191116T112239_20191116T112440_T30UUU,201911320,"{B2_mean=3196.2251083264596, B2_stdDev=3292.92625763985, B3_mean=2987.623068917203, B3_stdDev=3106.0513732655313, B4_mean=2819.6661220026695, B4_stdDev=3068.12076822366, B5_mean=2932.0251639094417, B5_stdDev=3120.1985428839926, B6_mean=2985.561612742334, B6_stdDev=2989.4336476545977, B7_mean=2992.373088870632, B7_stdDev=2924.6015366202764, B8_mean=3163.8791816443777, B8_stdDev=3075.49542240832, B8A_mean=2944.034069165068, B8A_stdDev=2827.838810157712, B11_mean=1866.2276614850125, B11_stdDev=1616.4777985909955, B12_mean=1638.684224204941, B12_stdDev=1360.307591082027}","{B2_p2=199.99300212016703, B2_p98=11967.081106968866, B3_p2=203.08470250596324, B3_p98=11326.134927839694, B4_p2=75.2609644468536, B4_p98=11068.761036317841, B5_p2=60.887223537566896, B5_p98=11454.629534571512, B6_p2=48.55618629971639, B6_p98=10941.480215439622, B7_p2=27.296097980747216, B7_p98=10718.453443889453, B8_p2=29.85731424871581, B8_p98=11358.645163847781, B8A_p2=28.738262051216186, B8A_p98=10336.206001813463, B11_p2=37.72596043895435, B11_p98=6175.381828284492, B12_p2=42.216994397123365, B12_p98=5023.300313012283}",
20191116T112239_20191116T112440_T30UUV,201911320,"{B2_mean=2944.511988697296, B2_stdDev=3168.6222258189473, B3_mean=2625.199230753191, B3_stdDev=2933.10668993986, B4_mean=2447.9972650688574, B4_stdDev=2797.347902572504, B5_mean=2417.5034922373925, B5_stdDev=2764.3851169828536, B6_mean=2335.2253585569315, B6_stdDev=2677.565119519611, B7_mean=2309.0467797557712, B7_stdDev=2619.778389447107, B8_mean=2447.0719552403766, B8_stdDev=2770.242226666244, B8A_mean=2243.541754697478, B8A_stdDev=2530.631535706631, B11_mean=1742.2662123484756, B11_stdDev=1673.1142510504474, B12_mean=1587.114197570611, B12_stdDev=1383.7615438982557}","{B2_p2=203.090877832864, B2_p98=11453.934006047213, B3_p2=66.54473519359873, B3_p98=10430.908378475726, B4_p2=54.74016801822077, B4_p98=9918.85014936337, B5_p2=52.45093045142629, B5_p98=9790.876394049776, B6_p2=48.357896458799836, B6_p98=9405.853347975244, B7_p2=53.9059171213089, B7_p98=9277.526058485724, B8_p2=54.41514112258368, B8_p98=9790.666492998691, B8A_p2=53.44341688146055, B8A_p98=8894.077519905593, B11_p2=97.32707520294964, B11_p98=5919.774164769361, B12_p2=98.0753027863376, B12_p98=4831.389002814856}",
20191116T112239_20191116T112440_T30UVU,201911320,"{B2_mean=4731.381823232116, B2_stdDev=3452.188963726302, B3_mean=4467.286690206995, B3_stdDev=3217.400401075638, B4_mean=4344.039012467046, B4_stdDev=3212.543022514321, B5_mean=4647.188460506458, B5_stdDev=3221.519632764027, B6_mean=4874.660374960835, B6_stdDev=2912.3224204147828, B7_mean=4905.045597737269, B7_stdDev=2783.31833378728, B8_mean=5203.892935161365, B8_stdDev=2924.260766493217, B8A_mean=4899.213041106909, B8A_stdDev=2681.813663034246, B11_mean=3345.6067111641855, B11_stdDev=1938.6846489653265, B12_mean=2835.165073007722, B12_stdDev=1716.5631578434568}","{B2_p2=326.1421139835388, B2_p98=12351.21352874595, B3_p2=322.37409668051305, B3_p98=11839.572010115535, B4_p2=224.46846068016055, B4_p98=11807.467410645211, B5_p2=287.37218006966447, B5_p98=12254.214041118887, B6_p2=352.8432501935028, B6_p98=11871.690449683263, B7_p2=352.4816907157204, B7_p98=11616.041119217052, B8_p2=415.7229312790741, B8_p98=12318.918236082845, B8A_p2=352.06364075813264, B8A_p98=11359.0711078632, B11_p2=224.80695667463021, B11_p98=7967.918991927092, B12_p2=160.12083720653854, B12_p98=6751.404491445864}",
20191116T112239_20191116T112440_T30UVV,201911320,"{B2_mean=5840.950181113903, B2_stdDev=3742.956283863924, B3_mean=5387.625602871448, B3_stdDev=3528.4471309759533, B4_mean=5193.791700266989, B4_stdDev=3486.615258159839, B5_mean=5197.5925078185655, B5_stdDev=3504.2283097169775, B6_mean=5066.551071993827, B6_stdDev=3398.6988583504926, B7_mean=4998.3421300974305, B7_stdDev=3327.7764626114745, B8_mean=5286.886307255608, B8_stdDev=3527.6529450369635, B8A_mean=4863.643938760676, B8A_stdDev=3230.8061451478043, B11_mean=3373.9837508771184, B11_stdDev=2130.678728085158, B12_mean=2877.2620305947244, B12_stdDev=1752.5905457715885}","{B2_p2=451.1349916983045, B2_p98=13503.959577114429, B3_p2=205.3397379813574, B3_p98=12734.079172404416, B4_p2=193.78606517517957, B4_p98=12608.686992884785, B5_p2=98.69310832722854, B5_p98=12704.262045788288, B6_p2=98.36788091163373, B6_p98=12319.43282172495, B7_p2=99.75122833247175, B7_p98=12062.341447732848, B8_p2=99.88045927092098, B8_p98=12895.3396128209, B8A_p2=97.10720890459137, B8A_p98=11744.03649161318, B11_p2=91.81579012548008, B11_p98=8031.833930552714, B12_p2=90.80065123594903, B12_p98=6687.6245659171755}",
20191118T111341_20191118T111444_T30TUT,201911322,"{B2_mean=2886.1819741181375, B2_stdDev=3017.034600629498, B3_mean=2626.5678299566703, B3_stdDev=2829.602482918538, B4_mean=2527.2255197687696, B4_stdDev=2782.750039422007, B5_mean=2516.8867652047247, B5_stdDev=2780.9386004153157, B6_mean=2448.4726173423405, B6_stdDev=2714.30714452506, B7_mean=2415.8002169939064, B7_stdDev=2670.6217596248707, B8_mean=2579.8768827390286, B8_stdDev=2859.7209601792124, B8A_mean=2387.8906394714427, B8A_stdDev=2636.302323386694, B11_mean=2054.929486792254, B11_stdDev=2057.6274704612456, B12_mean=1830.4217811503015, B12_stdDev=1753.1726166943238}","{B2_p2=90.84175273036617, B2_p98=10687.039485766758, B3_p2=87.627000843343, B3_p98=9919.587492042067, B4_p2=51.633617253370204, B4_p98=9791.262834238465, B5_p2=33.714973766953236, B5_p98=9760.483168316832, B6_p2=25.287841980196195, B6_p98=9504.7875, B7_p2=24.440393111384026, B7_p98=9311.978541293376, B8_p2=20.58875249464617, B8_p98=10014.439475117684, B8A_p2=18.16329747677154, B8A_p98=9182.489726027397, B11_p2=16.666398373512067, B11_p98=6623.546250419714, B12_p2=20.460486150509386, B12_p98=5471.486334847279}",
20191118T111341_20191118T111444_T30TVT,201911322,"{B2_mean=1226.1231845284854, B2_stdDev=2228.6921824134274, B3_mean=1122.4911957265858, B3_stdDev=2055.3199250055595, B4_mean=1011.9922065034136, B4_stdDev=2021.8371748346706, B5_mean=1123.7791302227913, B5_stdDev=2161.2437583334045, B6_mean=1195.2194254145911, B6_stdDev=2117.3633587229033, B7_mean=1197.7020623031424, B7_stdDev=2077.601739671011, B8_mean=1263.0313920096055, B8_stdDev=2177.7413890085923, B8A_mean=1205.3313843102997, B8A_stdDev=2049.150992223484, B11_mean=979.2438325335135, B11_stdDev=1621.5556934238155, B12_mean=881.6971434187701, B12_stdDev=1492.7285790544063}","{B2_p2=101.37367587269246, B2_p98=8125.553293569594, B3_p2=66.69130719187702, B3_p98=7486.595806123583, B4_p2=23.5126958941362, B4_p98=7230.202103823204, B5_p2=10.607875188608086, B5_p98=7742.523568047707, B6_p2=4.958338183867504, B6_p98=7358.880952843872, B7_p2=4.641595722560334, B7_p98=7103.11324854059, B8_p2=4.266845793874303, B8_p98=7391.917749851279, B8A_p2=3.8366948939524494, B8A_p98=6878.624384398619, B11_p2=4.074341801203502, B11_p98=5471.042521127492, B12_p2=8.82115189315356, B12_p98=4959.6625391806565}",
20191118T111341_20191118T111444_T30UVU,201911322,"{B2_mean=3836.293591237364, B2_stdDev=2979.10501627584, B3_mean=3636.5122455267024, B3_stdDev=2726.4923961104505, B4_mean=3504.5547620950256, B4_stdDev=2708.0038688616655, B5_mean=3916.3531149271435, B5_stdDev=2752.6488142891503, B6_mean=4248.991118918968, B6_stdDev=2455.9480215531903, B7_mean=4285.027762693188, B7_stdDev=2341.4350899501674, B8_mean=4521.5827109417305, B8_stdDev=2437.7693774975182, B8A_mean=4342.784837296714, B8A_stdDev=2262.59497767151, B11_mean=3074.1644031901037, B11_stdDev=1693.304388826601, B12_mean=2450.796635476004, B12_stdDev=1430.953124805281}","{B2_p2=324.1935667736971, B2_p98=10943.616996795625, B3_p2=323.96199012135685, B3_p98=10304.22592873389, B4_p2=223.85931219294326, B4_p98=10143.496342336055, B5_p2=352.817415291473, B5_p98=10783.263814263339, B6_p2=543.8745087091713, B6_p98=10400.402707275804, B7_p2=609.02258452777, B7_p98=10079.855555555556, B8_p2=607.8320413436693, B8_p98=10591.603993344426, B8A_p2=608.112578877371, B8A_p98=9950.200323101777, B11_p2=352.4944713486301, B11_p98=7071.035945287267, B12_p2=161.8253923766816, B12_p98=5791.169696969697}",
20191118T111341_20191118T111444_T30UVV,201911322,"{B2_mean=1416.333926195582, B2_stdDev=2055.8671255791596, B3_mean=1278.8946008931118, B3_stdDev=1978.1379100754762, B4_mean=1129.6246981250133, B4_stdDev=2025.6820951319783, B5_mean=1216.5929630813232, B5_stdDev=2154.8626527559977, B6_mean=1233.0011517141206, B6_stdDev=2121.419212717743, B7_mean=1220.5834258986897, B7_stdDev=2083.5624073004046, B8_mean=1281.8530125262876, B8_stdDev=2199.992431527172, B8A_mean=1219.7194332674974, B8A_stdDev=2083.463612419803, B11_mean=1070.3921364194011, B11_stdDev=1824.155873312746, B12_mean=1023.0975364571015, B12_stdDev=1726.5217459593198}","{B2_p2=219.63765668028086, B2_p98=8252.66868887477, B3_p2=216.6242497059814, B3_p98=7871.550473946837, B4_p2=100.69651788626659, B4_p98=7839.995799215854, B5_p2=93.11006030929616, B5_p98=8351.080088028533, B6_p2=50.13309249056041, B6_p98=8030.031980241507, B7_p2=46.465558898135356, B7_p98=7774.771789244674, B8_p2=44.28123106364479, B8_p98=8222.83246557382, B8A_p2=38.78817870993918, B8A_p98=7711.816618086982, B11_p2=29.491874925905858, B11_p98=6878.993021292238, B12_p2=31.847784094272797, B12_p98=6559.364832454845}",
20191121T112401_20191121T112442_T30UUU,201911325,"{B2_mean=4342.591258150501, B2_stdDev=3776.2343382696245, B3_mean=4117.846355195887, B3_stdDev=3489.091642793226, B4_mean=3995.5557491980153, B4_stdDev=3381.722645767255, B5_mean=4163.226987092403, B5_stdDev=3441.062688667583, B6_mean=4139.135812365591, B6_stdDev=3268.2574184302866, B7_mean=4079.0811488937225, B7_stdDev=3165.710684123932, B8_mean=4321.905056664128, B8_stdDev=3334.4013826233377, B8A_mean=4012.8027485008374, B8A_stdDev=3049.4760406087435, B11_mean=1804.3188510856203, B11_stdDev=1174.1700072569877, B12_mean=1673.826613565678, B12_stdDev=1119.4317575859943}","{B2_p2=37.332908266466305, B2_p98=14399.989467279325, B3_p2=49.64569783438465, B3_p98=13376.941439268705, B4_p2=49.78747468576833, B4_p98=12990.661209084072, B5_p2=41.28656519983386, B5_p98=13372.552556736508, B6_p2=14.938246925383512, B6_p98=12896.684581424406, B7_p2=15.241931133686956, B7_p98=12511.751982762571, B8_p2=95.71513771416178, B8_p98=13277.715433448357, B8A_p2=96.49984910974752, B8A_p98=12063.559364374436, B11_p2=96.1537490697251, B11_p98=4702.624487301109, B12_p2=96.7392142887732, B12_p98=4448.317712035741}",
20191121T112401_20191121T112442_T30UUV,201911325,"{B2_mean=4374.114566285311, B2_stdDev=4038.1740069712823, B3_mean=3971.57607347165, B3_stdDev=3674.3135191150513, B4_mean=3735.8245977582815, B4_stdDev=3457.2313477139814, B5_mean=3737.500739886867, B5_stdDev=3450.402908746571, B6_mean=3584.722901432822, B6_stdDev=3316.9670367575654, B7_mean=3483.9962547724895, B7_stdDev=3216.5614495988516, B8_mean=3738.7486234862936, B8_stdDev=3445.0277442385686, B8A_mean=3378.8103639394035, B8A_stdDev=3102.840790344717, B11_mean=1624.799091637744, B11_stdDev=1312.041579743791, B12_mean=1594.8002517938396, B12_stdDev=1266.6153945376245}","{B2_p2=31.306392781967734, B2_p98=13887.92768056658, B3_p2=25.3929236145567, B3_p98=12607.061452553575, B4_p2=21.41821294062881, B4_p98=11838.363908946276, B5_p2=21.29374116230819, B5_p98=11839.078341285971, B6_p2=20.906688072241085, B6_p98=11326.407592683458, B7_p2=21.41242073097087, B7_p98=11071.431969844576, B8_p2=22.097919546979256, B8_p98=11839.664006796604, B8A_p2=23.0347592185329, B8A_p98=10686.07994031023, B11_p2=17.724382832435573, B11_p98=4703.1360574204855, B12_p2=25.18350996168034, B12_p98=4575.230916027055}",
20191123T111259_20191123T111438_T30TUT,201911327,"{B2_mean=3263.6127947654513, B2_stdDev=3242.4583063075215, B3_mean=2942.6886382119046, B3_stdDev=2994.5602325893624, B4_mean=2785.856341365804, B4_stdDev=2849.13163649623, B5_mean=2781.349142296876, B5_stdDev=2846.8883883299136, B6_mean=2677.551400153358, B6_stdDev=2749.7365565716573, B7_mean=2643.292087436236, B7_stdDev=2685.2940435688206, B8_mean=2807.0231318920846, B8_stdDev=2851.1465933767367, B8A_mean=2568.706459462124, B8A_stdDev=2608.591771151843, B11_mean=2050.96894523006, B11_stdDev=1819.9930651060808, B12_mean=1737.4526008786818, B12_stdDev=1406.9028127138206}","{B2_p2=66.78996712797236, B2_p98=11708.325578321763, B3_p2=55.097640034557706, B3_p98=10813.472233789294, B4_p2=51.05227995820674, B4_p98=10430.324433507802, B5_p2=48.78977895100126, B5_p98=10559.83703647471, B6_p2=43.46419942102712, B6_p98=10177.498435811847, B7_p2=51.5765153878352, B7_p98=9918.401773676605, B8_p2=52.041484585600884, B8_p98=10685.951473175119, B8A_p2=47.70592906181632, B8A_p98=9661.629630942394, B11_p2=38.8376147282746, B11_p98=6816.668485675307, B12_p2=44.30482847190258, B12_p98=5279.111221124748}",
20191126T112409_20191126T112438_T29UQP,201911330,"{B2_mean=725.2589912656251, B2_stdDev=1687.3647295169628, B3_mean=605.9898568790269, B3_stdDev=1647.5239775609355, B4_mean=475.7389137648437, B4_stdDev=1607.3952008376084, B5_mean=446.76606563649705, B5_stdDev=1632.5985578199143, B6_mean=415.37371097246086, B6_stdDev=1588.9300274926493, B7_mean=424.1074906182612, B7_stdDev=1563.4191149559024, B8_mean=448.2750132270491, B8_stdDev=1590.499683459044, B8A_mean=431.51912016881, B8A_stdDev=1519.8684291438187, B11_mean=367.79169094361794, B11_stdDev=1001.0099200255338, B12_mean=311.16256261354005, B12_stdDev=749.2381634427555}","{B2_p2=204.914454279002, B2_p98=5438.325943129256, B3_p2=73.92032076056074, B3_p98=5183.966921119593, B4_p2=92.1890952799189, B4_p98=4924.355469429571, B5_p2=91.81037577614563, B5_p98=4926.530150753769, B6_p2=83.69411445794009, B6_p98=4674.009876543209, B7_p2=91.66320181167998, B7_p98=4672.871396895787, B8_p2=25.846952015436354, B8_p98=4767.117073170732, B8A_p2=24.29172430477969, B8A_p98=4510.744050020169, B11_p2=112.29251378338166, B11_p98=3358.7758295585077, B12_p2=115.35761211179135, B12_p98=2782.999545324543}",
20191126T112409_20191126T112438_T30TUT,201911330,"{B2_mean=976.2063240360436, B2_stdDev=2123.1086516648284, B3_mean=898.5135316144627, B3_stdDev=2063.752389190972, B4_mean=828.4207596725901, B4_stdDev=1988.63965854816, B5_mean=819.09841728881, B5_stdDev=2019.5393060427675, B6_mean=782.9597244311987, B6_stdDev=1954.1754511784707, B7_mean=786.7188097387082, B7_stdDev=1917.6387953271885, B8_mean=816.3715257678172, B8_stdDev=1958.3715500718183, B8A_mean=781.2458968336463, B8A_stdDev=1858.8530393236317, B11_mean=688.1616253760895, B11_stdDev=1385.5772753925653, B12_mean=604.3458086291377, B12_stdDev=1121.4538197218633}","{B2_p2=45.284499570131274, B2_p98=8509.563010538925, B3_p2=60.423907614055736, B3_p98=8127.385312204954, B4_p2=70.35717707503434, B4_p98=7743.524920480036, B5_p2=68.98788044866679, B5_p98=7997.987847112903, B6_p2=66.23698306775786, B6_p98=7617.384340668883, B7_p2=73.27583130267226, B7_p98=7488.367464914425, B8_p2=28.02681316158226, B8_p98=7709.677361980649, B8A_p2=28.135209658288407, B8A_p98=7200.493840690895, B11_p2=30.67709253068764, B11_p98=5600.281953015376, B12_p2=36.89141020002557, B12_p98=4639.527746588916}",
20191126T112409_20191126T112438_T30TVT,201911330,"{B2_mean=5288.407318371924, B2_stdDev=3613.511778868685, B3_mean=5194.665156148039, B3_stdDev=3528.2687466800876, B4_mean=4985.980048350058, B4_stdDev=3393.1111843397307, B5_mean=4937.672173173721, B5_stdDev=3380.6138782708554, B6_mean=4805.558146584441, B6_stdDev=3286.922664120656, B7_mean=4750.269075864943, B7_stdDev=3220.847270102158, B8_mean=5052.076411360762, B8_stdDev=3421.23471880655, B8A_mean=4638.005479632527, B8A_stdDev=3129.6841145719004, B11_mean=2487.6303522761623, B11_stdDev=1612.8730357187903, B12_mean=2004.7728865494407, B12_stdDev=1250.2473864955286}","{B2_p2=43.691956528141844, B2_p98=13629.707095709571, B3_p2=49.385176418781306, B3_p98=13501.531502423264, B4_p2=20.777563123371372, B4_p98=13215.697718631178, B5_p2=21.680669500181214, B5_p98=13086.14913957935, B6_p2=22.597342106120323, B6_p98=12766.920074349442, B7_p2=23.481589147286822, B7_p98=12512.173174872665, B8_p2=25.04199209333719, B8_p98=13407.048387096775, B8A_p2=96.37094719539758, B8A_p98=12191.374545454546, B11_p2=99.0114774302881, B11_p98=6430.5832583258325, B12_p2=97.36557467353617, B12_p98=5087.364980024984}",
20191126T112409_20191126T112438_T30UUU,201911330,"{B2_mean=1240.3948874141495, B2_stdDev=2250.857867263442, B3_mean=1162.685971770109, B3_stdDev=2190.5788863670928, B4_mean=978.8505640410154, B4_stdDev=2138.2910969865384, B5_mean=1035.5941159003178, B5_stdDev=2236.89967288842, B6_mean=1091.1556300869634, B6_stdDev=2238.4787722220717, B7_mean=1118.9630353570328, B7_stdDev=2219.493780389861, B8_mean=1155.4692134718418, B8_stdDev=2287.112539887866, B8A_mean=1116.2282969279759, B8A_stdDev=2175.1651556383235, B11_mean=807.9403846365667, B11_stdDev=1485.8737290555925, B12_mean=630.5729954314628, B12_stdDev=1146.6324661278854}","{B2_p2=219.2580559595268, B2_p98=9536.532779180956, B3_p2=209.94319958672972, B3_p98=9152.534624630405, B4_p2=95.52019379882174, B4_p98=8767.056104395491, B5_p2=101.11354353859845, B5_p98=9146.992000338163, B6_p2=98.14448988134386, B6_p98=8894.943322419766, B7_p2=106.70168427887216, B7_p98=8669.737559651354, B8_p2=107.12147122459092, B8_p98=8991.464115641185, B8A_p2=107.2846950207761, B8A_p98=8414.814844624016, B11_p2=105.55308430233072, B11_p98=5981.847726475962, B12_p2=108.2875507315595, B12_p98=4768.16618599637}",
